-0.4962137,0.38319513,-0.77905935,6.999627
-0.4969745,0.37976333,-0.7802538,7.0990515
-0.49773085,0.37631583,-0.7814413,7.0682697
-0.49848247,0.37285253,-0.7826213,7.112515
-0.49922943,0.36937365,-0.7837941,7.086922
-0.49997154,0.36587915,-0.7849592,7.0813794
-0.5007088,0.36236912,-0.7861167,7.090829
-0.501441,0.35884356,-0.7872663,7.0854363
-0.5021682,0.3553026,-0.788408,7.085085
-0.5028902,0.35174626,-0.78954154,7.0897546
-0.5036071,0.3481747,-0.790667,7.0994253
-0.50431854,0.3445878,-0.79178405,7.1091433
-0.5050246,0.3409858,-0.7928926,7.11891
-0.50572526,0.33736876,-0.79399264,7.118887
-0.5064204,0.3337367,-0.7950839,7.128769
-0.5071097,0.3300897,-0.7961662,7.1337967
-0.50779337,0.32642782,-0.7972395,7.1388917
-0.5084712,0.32275122,-0.79830366,7.1342683
-0.50914305,0.31905994,-0.79935855,7.134627
-0.509809,0.3153541,-0.8004041,7.1301885
-0.5104688,0.31163374,-0.80143994,7.1258454
-0.51112247,0.30789903,-0.8024662,7.1216006
-0.5117699,0.30415004,-0.8034827,7.1223145
-0.5124109,0.30038682,-0.80448914,7.123115
-0.5130456,0.29660958,-0.8054856,7.1288524
-0.5136738,0.2928183,-0.80647177,7.124978
-0.51429534,0.2890132,-0.8074477,7.126043
-0.5149102,0.28519434,-0.808413,7.122365
-0.5155184,0.28136188,-0.80936795,7.1284413
-0.5161197,0.2775159,-0.81031203,7.1249566
-0.5167141,0.27365643,-0.81124514,7.131206
-0.5173015,0.2697838,-0.81216735,7.127918
-0.5178818,0.265898,-0.81307846,7.129539
-0.518455,0.26199925,-0.81397843,7.131255
-0.519021,0.25808758,-0.81486696,7.1330667
-0.5195795,0.25416318,-0.8157439,7.134975
-0.52013075,0.2502262,-0.8166093,7.1369805
-0.52067447,0.24627675,-0.817463,7.134306
-0.52121073,0.242315,-0.8183049,7.13174
-0.52173924,0.23834111,-0.81913465,7.1340528
-0.5222601,0.23435518,-0.8199524,7.136466
-0.5227732,0.23035741,-0.820758,7.134221
-0.52327836,0.22634791,-0.8215511,7.1320877
-0.5237757,0.22232693,-0.8223319,7.1300664
-0.52426493,0.21829453,-0.82310003,7.13765
-0.5247462,0.21425095,-0.8238555,7.1358457
-0.52521914,0.21019629,-0.8245982,7.138893
-0.525684,0.2061308,-0.825328,7.1420465
-0.52614063,0.2020546,-0.82604486,7.145307
-0.52658874,0.19796786,-0.82674843,7.1439505
-0.5270285,0.19387075,-0.82743883,7.1474314
-0.52745974,0.1897635,-0.82811594,7.155739
-0.52788246,0.18564625,-0.8287795,7.1594353
-0.52829653,0.18151918,-0.8294297,7.163243
-0.5287019,0.17738251,-0.830066,7.167163
-0.5290985,0.17323643,-0.8306888,7.1664925
-0.52948636,0.16908114,-0.8312977,7.1612434
-0.5298653,0.16491678,-0.8318926,7.1655135
-0.53023523,0.16074356,-0.8324734,7.1652055
-0.5305962,0.15656172,-0.8330402,7.169709
-0.53094816,0.15237145,-0.8335927,7.169643
-0.531291,0.14817296,-0.834131,7.165016
-0.53162473,0.14396645,-0.834655,7.1651993
-0.53194916,0.13975209,-0.83516425,7.160829
-0.53226435,0.13553014,-0.83565915,7.161263
-0.5325702,0.13130078,-0.8361394,7.161822
-0.5328667,0.12706424,-0.8366049,7.157837
-0.53315383,0.12282076,-0.8370556,7.163316
-0.5334314,0.118570514,-0.8374915,7.1735806
-0.5336995,0.11431374,-0.8379124,7.1699767
-0.5339581,0.11005066,-0.83831835,7.180484
-0.5342071,0.10578151,-0.83870924,7.181795
-0.5344464,0.101506464,-0.839085,7.178579
-0.53467596,0.097225815,-0.8394454,7.1754956
-0.53489596,0.09293977,-0.83979076,7.177197
-0.53510606,0.08864854,-0.8401207,7.1790276
-0.5353066,0.08435237,-0.84043545,7.17634
-0.53549707,0.08005148,-0.84073454,7.1784325
-0.5356778,0.075746164,-0.8410183,7.1899443
-0.5358486,0.071436554,-0.84128654,7.192295
