-0.4957702,0.38659823,-0.7776591,5.1938725
-0.49653795,0.38317326,-0.7788635,5.431592
-0.49730122,0.3797324,-0.78006077,5.453301
-0.4980599,0.37627572,-0.78125083,5.479994
-0.49881393,0.37280324,-0.78243357,5.626476
-0.49956322,0.36931503,-0.7836089,5.682841
-0.5003077,0.36581117,-0.7847766,5.699273
-0.5010472,0.36229166,-0.7859366,5.7008014
-0.50178176,0.3587566,-0.7870888,5.6924562
-0.50251114,0.35520604,-0.7882329,5.6841936
-0.50323534,0.35164,-0.7893689,5.68591
-0.50395435,0.3480586,-0.79049677,5.6777983
-0.504668,0.34446192,-0.79161614,5.674704
-0.5053762,0.34085006,-0.79272705,5.666752
-0.50607884,0.33722293,-0.79382926,5.6638045
-0.5067759,0.33358076,-0.79492265,5.656014
-0.5074673,0.32992366,-0.79600716,5.66303
-0.5081529,0.32625154,-0.79708254,5.665191
-0.5088326,0.32256466,-0.79814875,5.6674113
-0.50950634,0.31886297,-0.7992056,5.6648045
-0.5101741,0.3151467,-0.80025303,5.6622715
-0.51083577,0.31141585,-0.80129087,5.6646876
-0.5114912,0.30767056,-0.80231893,5.6671667
-0.5121403,0.3039109,-0.8033371,5.6648464
-0.51278305,0.30013698,-0.8043453,5.6674585
-0.5134193,0.29634893,-0.8053434,5.670136
-0.51404905,0.29254687,-0.80633116,5.6728783
-0.5146721,0.2887308,-0.8073085,5.675688
-0.51528853,0.28490096,-0.8082754,5.673731
-0.51589817,0.28105748,-0.8092317,5.676681
-0.51650083,0.27720034,-0.810177,5.6797
-0.51709664,0.27332982,-0.81111157,5.6731563
-0.51768535,0.269446,-0.812035,5.676326
-0.5182669,0.2655489,-0.8129473,5.6699557
-0.51884127,0.26163876,-0.8138482,5.6732783
-0.51940835,0.25771573,-0.8147377,5.671879
-0.51996803,0.2537799,-0.81561565,5.6801414
-0.5205203,0.24983142,-0.81648195,5.678899
-0.52106506,0.24587044,-0.81733644,5.6872997
-0.5216022,0.2418971,-0.818179,5.6862173
-0.5221317,0.2379116,-0.81900954,5.6852207
-0.52265334,0.23391396,-0.8198278,5.6890755
-0.52316725,0.22990447,-0.8206338,5.6882477
-0.5236732,0.22588323,-0.82142746,5.687507
-0.5241712,0.22185041,-0.82220864,5.686855
