-0.49626684,0.3840517,-0.77860355,7.766308
-0.4970265,0.38063607,-0.7797954,7.849615
-0.4977817,0.3772048,-0.7809802,7.8277035
-0.4985322,0.37375784,-0.7821578,7.8358955
-0.4992781,0.37029538,-0.78332794,7.8192024
-0.5000192,0.3668174,-0.78449076,7.817571
-0.50075555,0.36332402,-0.78564596,7.830937
-0.5014869,0.35981518,-0.7867935,7.8244805
-0.5022133,0.35629106,-0.78793305,7.8131638
-0.50293463,0.35275164,-0.78906476,7.806909
-0.50365067,0.349197,-0.7901882,7.8106394
-0.50436157,0.34562728,-0.7913035,7.8045673
-0.505067,0.34204242,-0.7924103,7.808454
-0.5057671,0.3384426,-0.7935087,7.807491
-0.50646174,0.33482787,-0.7945985,7.8066154
-0.5071507,0.33119828,-0.79567945,7.7960095
-0.5078341,0.327554,-0.7967516,7.7855196
-0.5085116,0.3238949,-0.7978146,7.7800426
-0.5091833,0.3202213,-0.7988684,7.769779
-0.5098491,0.31653315,-0.799913,7.764517
-0.51050884,0.31283066,-0.8009481,7.7593594
-0.51116246,0.30911377,-0.8019736,7.7543077
-0.5118099,0.3053827,-0.80298936,7.749363
-0.5124511,0.30163756,-0.80399543,7.744525
-0.513086,0.29787835,-0.8049915,7.7397947
-0.51371443,0.2941052,-0.8059774,7.735173
-0.5143364,0.29031834,-0.80695325,7.730661
-0.5149517,0.28651768,-0.8079186,7.7262583
-0.51556027,0.28270352,-0.8088735,7.712308
-0.51616216,0.27887586,-0.80981773,7.703315
-0.5167573,0.27503493,-0.81075144,7.7088985
-0.5173453,0.27118072,-0.811674,7.70976
-0.51792645,0.26731345,-0.81258583,7.70111
-0.5185005,0.26343328,-0.8134864,7.6877823
-0.5190674,0.25954017,-0.8143758,7.6841826
-0.51962703,0.25563443,-0.81525385,7.6806984
-0.5201793,0.25171608,-0.81612027,7.6773295
-0.52072424,0.24778537,-0.81697536,7.688421
-0.52126175,0.24384238,-0.8178186,7.690047
-0.5217916,0.23988725,-0.8186499,7.6726937
-0.5223139,0.23592013,-0.8194693,7.669789
-0.5228284,0.2319412,-0.8202766,7.671764
-0.5233352,0.22795054,-0.82107174,7.664335
-0.52383417,0.22394842,-0.82185453,7.661788
-0.5243252,0.21993491,-0.8226249,7.6593614
-0.5248082,0.21591021,-0.82338274,7.657056
-0.52528316,0.21187449,-0.8241279,7.6548724
-0.52575,0.20782784,-0.8248603,7.6480756
-0.52620864,0.20377056,-0.8255798,7.6508727
-0.5266589,0.1997027,-0.8262863,7.649058
-0.5271009,0.19562455,-0.8269798,7.6473675
-0.52753454,0.1915362,-0.82766014,7.6410823
-0.5279596,0.18743783,-0.828327,7.6396456
-0.52837616,0.18332967,-0.82898057,7.6336226
-0.5287842,0.17921188,-0.8296207,7.6324415
-0.5291835,0.17508467,-0.83024716,7.6266828
-0.52957404,0.17094815,-0.8308599,7.621058
-0.5299557,0.16680259,-0.83145875,7.620266
-0.5303286,0.16264819,-0.8320438,7.6196027
-0.5306927,0.15848511,-0.832615,7.6237593
-0.53104776,0.1543136,-0.8331721,7.6233506
-0.5313937,0.15013376,-0.83371484,7.623072
-0.5317307,0.14594588,-0.8342435,7.622924
-0.5320585,0.14175014,-0.83475775,7.6182275
-0.5323771,0.13754676,-0.8352577,7.6183443
-0.53268653,0.1333359,-0.8357432,7.6139197
-0.53298664,0.12911788,-0.836214,7.614304
-0.5332774,0.12489276,-0.8366702,7.610152
-0.5335588,0.12066085,-0.8371116,7.610805
-0.5338308,0.11642239,-0.8375385,7.606928
-0.53409326,0.112177536,-0.8379503,7.598527
-0.5343462,0.107926525,-0.8383472,7.594929
-0.5345897,0.10366956,-0.8387291,7.5961285
-0.53482354,0.099406935,-0.839096,7.592807
-0.53504777,0.09513882,-0.83944774,7.589625
-0.5352622,0.09086542,-0.83978426,7.5912347
-0.53546715,0.086587034,-0.8401057,7.5929804
-0.53566223,0.082303844,-0.8404118,7.5948625
-0.5358476,0.078016125,-0.8407026,7.6015286
-0.53602314,0.07372401,-0.840978,7.5990396
-0.53618884,0.06942782,-0.841238,7.601334
-0.53634465,0.06512776,-0.84148246,7.603768
-0.5364906,0.06082405,-0.8417115,7.60634
-0.53662664,0.056516968,-0.8419249,7.604411
-0.5367528,0.052206725,-0.84212285,7.607263
-0.536869,0.047893547,-0.8423052,7.6102543
-0.5369752,0.04357771,-0.8424717,7.604113
-0.5370714,0.039259423,-0.84262264,7.6027503
-0.53715765,0.03493892,-0.842758,7.596895
-0.53723377,0.030616475,-0.84287745,7.5958176
-0.53729993,0.026292339,-0.8429812,7.5995164
-0.5373561,0.02196668,-0.8430693,7.603356
-0.53740215,0.017639836,-0.8431416,7.602704
-0.53743815,0.01331195,-0.84319806,7.602195
-0.53746414,0.008983316,-0.84323883,7.601828
-0.53747994,0.004654226,-0.8432637,7.6016035
-0.53748584,0.00032484962,-0.84327286,7.5968895
-0.5374815,-0.004004545,-0.8432661,7.5923176
-0.5374671,-0.00833374,-0.84324354,7.597153
-0.5374427,-0.012662466,-0.8432052,7.6021304
-0.53740823,-0.016990429,-0.84315115,7.5979857
-0.5373636,-0.021317488,-0.8430812,7.603249
-0.53730905,-0.0256433,-0.8429955,7.594754
-0.5372444,-0.029967722,-0.8428941,7.6003027
-0.53716975,-0.034290414,-0.84277695,7.6152644
-0.537085,-0.03861123,-0.8426441,7.621101
-0.5369903,-0.04292988,-0.84249544,7.622445
-0.53688556,-0.04724612,-0.84233105,7.628569
-0.5367709,-0.05155968,-0.8421512,7.6255608
-0.53664625,-0.055870395,-0.84195566,7.622692
-0.53651166,-0.060177933,-0.8417445,7.624604
-0.53636724,-0.064482175,-0.8415178,7.6220164
-0.5362129,-0.06878282,-0.84127575,7.6288533
-0.5360486,-0.07307957,-0.84101796,7.631191
-0.53587455,-0.07737232,-0.8407449,7.6336694
-0.53569067,-0.08166071,-0.84045637,7.6362896
-0.53549707,-0.08594463,-0.8401526,7.639051
-0.53529364,-0.090223774,-0.83983356,7.6466045
-0.53508055,-0.094497934,-0.8394992,7.64965
-0.5348578,-0.09876678,-0.8391497,7.662146
-0.53462535,-0.10303027,-0.8387851,7.6654763
-0.5343834,-0.1072881,-0.83840543,7.6736073
-0.5341318,-0.11154003,-0.8380107,7.6818824
-0.53387076,-0.115785845,-0.8376011,7.690303
-0.5336002,-0.12002527,-0.8371766,7.698868
-0.5333202,-0.124258146,-0.8367374,7.707578
-0.53303087,-0.12848428,-0.8362834,7.716433
-0.5327321,-0.1327034,-0.8358147,7.725434
-0.53242415,-0.13691534,-0.83533144,7.734579
-0.53210694,-0.14111991,-0.8348338,7.7438693
-0.53178054,-0.14531684,-0.83432174,7.7486234
-0.5314449,-0.14950584,-0.8337952,7.7582006
